"URL","primary query","secondary queries","page type","cannibalization notes"
"/","Locale Redirect","","root-redirect","Low overlap risk"
"/_not-found","404: This page could not be found.","","404","Low overlap risk"
"/ja/tools/view-metadata","ãƒ¡ã‚¿ãƒ‡ãƒ¼ã‚¿è¡¨ç¤º","view properties pdf; view author pdf; view dates pdf; pdfãƒ¡ã‚¿ãƒ‡ãƒ¼ã‚¿","tool-page","Low overlap risk"
"/ja/tools/webp-to-pdf","webpã‹ã‚‰pdf","multiple images pdf; page size pdf; quality pdf; webpå¤‰æ›","tool-page","Expand unique query-first copy and dedicated SEO override."
"/ja/tools/xps-to-pdf","xpsã‚’pdfã«å¤‰æ›","preserve layout pdf; high fidelity pdf; vector graphics pdf; xps pdf å¤‰æ›","tool-page","Low overlap risk"
"/ja/workflow","pdf workflow builder","browser pdf workflow; repeat pdf tasks; client side pdf workflow; OpenToolsKit","workflow","Low overlap risk"
"/ko","browser pdf tools","private pdf tools; local pdf tools; pdf tools without upload; OpenToolsKit","homepage","Low overlap risk"
"/ko/about","about opentoolskit","opentoolskit agpl; browser side file tools; private utility platform; OpenToolsKit","trust-page","Low overlap risk"
"/ko/contact","opentoolskit support","opentoolskit github; opentoolskit source code; agpl source availability; OpenToolsKit","trust-page","Low overlap risk"
"/ko/faq","opentoolskit faq","browser pdf tools faq; pdf privacy faq; local pdf processing questions; OpenToolsKit","trust-page","Low overlap risk"
"/ko/privacy","browser side file processing privacy policy","opentoolskit privacy policy; local pdf processing privacy; pdf tools privacy; OpenToolsKit","trust-page","Low overlap risk"
"/ko/tools","pdf tool directory","pdf tools list; online pdf tools without upload; browser pdf toolkit; OpenToolsKit","tools-directory","Low overlap risk"
"/ko/tools/add-attachments","ì²¨ë¶€íŒŒì¼ ì¶”ê°€","embed files pdf; multiple attachments pdf; any format pdf; pdf ì²¨ë¶€íŒŒì¼ ì¶”ê°€","tool-page","Low overlap risk"
"/ko/tools/add-blank-page","add blank page","insert position pdf; page size pdf; multiple pages pdf; insert page","tool-page","Low overlap risk"
"/ko/tools/add-stamps","ìŠ¤íƒ¬í”„ ì¶”ê°€","image stamps pdf; preset stamps pdf; custom position pdf; pdf ìŠ¤íƒ¬í”„","tool-page","Low overlap risk"
"/ko/tools/add-watermark","add watermark to pdf","watermark pdf in browser; add text watermark pdf; add image watermark pdf; ì›Œí„°ë§ˆí¬ ì¶”ê°€","tool-page","Low overlap risk"
"/ko/tools/alternate-merge","êµì°¨ ë³‘í•©","alternate pages pdf; preserve bookmarks pdf; custom order pdf; pdf êµì°¨ ë³‘í•©","tool-page","Low overlap risk"
"/ko/tools/background-color","ë°°ê²½ìƒ‰","custom color pdf; all pages pdf; selected pages pdf; pdf ë°°ê²½ìƒ‰","tool-page","Low overlap risk"
"/ko/tools/bmp-to-pdf","bmpë¥¼ pdfë¡œ","multiple images pdf; page size pdf; compression pdf; bmp ë³€í™˜","tool-page","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/bookmark","ë¶ë§ˆí¬ íŽ¸ì§‘","add bookmarks pdf; edit bookmarks pdf; import bookmarks pdf; pdf ë¶ë§ˆí¬","tool-page","Low overlap risk"
"/ko/tools/category/convert-from-pdf","convert pdf to other formats","pdf to image browser; pdf to docx browser; pdf export tools; OpenToolsKit","category-hub","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/category/convert-to-pdf","convert files to pdf browser","image to pdf browser; text to pdf online private; office to pdf browser; OpenToolsKit","category-hub","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/category/edit-annotate","edit pdf online browser","annotate pdf in browser; sign and watermark pdf; fill pdf forms online without upload; OpenToolsKit","category-hub","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/category/optimize-repair","optimize pdf file","compress pdf in browser; repair pdf file; reduce pdf size without upload; OpenToolsKit","category-hub","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/category/organize-manage","organize pdf pages","merge split reorder pdf; extract pdf pages; manage pdf pages; OpenToolsKit","category-hub","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/category/secure-pdf","secure pdf files","encrypt pdf browser; remove pdf metadata; redact pdf browser; OpenToolsKit","category-hub","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/cbz-to-pdf","cbz to pdf","comic archive pdf; image extraction pdf; page order pdf; comic to pdf","tool-page","Low overlap risk"
"/ko/tools/change-permissions","change permissions","print permission pdf; copy permission pdf; edit permission pdf; pdf permissions","tool-page","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/combine-single-page","combine to single page","continuous scroll pdf; stitch pages pdf; custom spacing pdf; combine pages","tool-page","Low overlap risk"
"/ko/tools/compare-pdfs","compare pdfs","side by side pdf; highlight differences pdf; overlay mode pdf; pdf diff","tool-page","Low overlap risk"
"/ko/tools/compress-pdf","compress pdf file","reduce pdf size; pdf too large for upload; shrink pdf in browser; pdf ì••ì¶•","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/crop-pdf","pdf ìžë¥´ê¸°","trim margins pdf; custom crop pdf; all pages pdf; pdf íŠ¸ë¦¬ë°","tool-page","Low overlap risk"
"/ko/tools/decrypt-pdf","decrypt pdf","remove password from pdf; unlock pdf in browser; open protected pdf; pdf ì•”í˜¸ í•´ì œ","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/delete-pages","delete pdf pages","remove pages from pdf; delete pages from pdf online; trim pdf pages; pdf íŽ˜ì´ì§€ ì‚­ì œ","tool-page","Low overlap risk"
"/ko/tools/deskew-pdf","pdf ê¸°ìš¸ê¸° ë³´ì •","auto straighten pdf; scanned documents pdf; angle detection pdf; pdf ë˜‘ë°”ë¡œ","tool-page","Low overlap risk"
"/ko/tools/digital-sign-pdf","digitally sign pdf","certificate sign pdf; x509 pdf signature; sign pdf with certificate; pdf ë””ì§€í„¸ ì„œëª…","tool-page","Low overlap risk"
"/ko/tools/divide-pages","divide pages","horizontal split pdf; vertical split pdf; custom divisions pdf; divide pdf pages","tool-page","Low overlap risk"
"/ko/tools/djvu-to-pdf","djvuë¥¼ pdfë¡œ ë³€í™˜","preserve formatting pdf; dpi setting pdf; quality setting pdf; djvu pdf ë³€í™˜","tool-page","Low overlap risk"
"/ko/tools/edit-attachments","edit attachments","view attachments pdf; remove attachments pdf; rename attachments pdf; manage pdf files","tool-page","Low overlap risk"
"/ko/tools/edit-metadata","edit metadata","edit title pdf; edit author pdf; edit subject pdf; edit pdf metadata","tool-page","Low overlap risk"
"/ko/tools/edit-pdf","edit pdf in browser","annotate pdf online; add notes to pdf; mark up pdf locally; pdf íŽ¸ì§‘","tool-page","Low overlap risk"
"/ko/tools/email-to-pdf","ì´ë©”ì¼ì„ pdfë¡œ","inline images pdf; attachments pdf; cc bcc pdf; ì´ë©”ì¼ pdf ë³€í™˜","tool-page","Low overlap risk"
"/ko/tools/encrypt-pdf","encrypt pdf","password protect pdf; secure pdf with password; pdf encryption browser; pdf ì•”í˜¸ ì„¤ì •","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/epub-to-pdf","epub to pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convert epub","tool-page","Low overlap risk"
"/ko/tools/extract-attachments","extract attachments","extract all pdf; zip output pdf; batch extract pdf; pdf attachments","tool-page","Low overlap risk"
"/ko/tools/extract-images","extract images from pdf","extract all images pdf; filter small pdf; download zip pdf; extract pdf images","tool-page","Low overlap risk"
"/ko/tools/extract-pages","extract pages from pdf","save selected pdf pages; extract pdf pages into new file; pull pages from pdf; pdf íŽ˜ì´ì§€ ì¶”ì¶œ","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/extract-tables","extract tables from pdf","json export pdf; markdown export pdf; csv export pdf; extract tables","tool-page","Low overlap risk"
"/ko/tools/fb2-to-pdf","fb2ë¥¼ pdfë¡œ ë³€í™˜","preserve formatting pdf; preserve images pdf; chapter structure pdf; fb2 pdf ë³€í™˜","tool-page","Low overlap risk"
"/ko/tools/find-and-redact","redact pdf","remove sensitive text from pdf; pdf redaction tool; find and redact pdf; find and redact","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/fix-page-size","fix page size","standardize size pdf; custom size pdf; preserve content pdf; standardize pdf","tool-page","Low overlap risk"
"/ko/tools/flatten-pdf","flatten pdf","flatten forms pdf; flatten annotations pdf; non editable pdf; flatten forms","tool-page","Low overlap risk"
"/ko/tools/font-to-outline","font to outline","convert fonts pdf; vector paths pdf; compatibility pdf; outline fonts","tool-page","Low overlap risk"
"/ko/tools/form-creator","ì–‘ì‹ ìƒì„±","text fields pdf; checkboxes pdf; dropdowns pdf; pdf ì–‘ì‹ ìƒì„±","tool-page","Low overlap risk"
"/ko/tools/form-filler","fill pdf form online","fill pdf form in browser; complete pdf form without printing; type into pdf form; pdf ì–‘ì‹ ìž‘ì„±","tool-page","Low overlap risk"
"/ko/tools/grid-combine","ê·¸ë¦¬ë“œ ê²°í•© pdf","combine multiple files pdf; grid layout pdf; custom spacing pdf; ê·¸ë¦¬ë“œ ê²°í•©","tool-page","Low overlap risk"
"/ko/tools/header-footer","ë¨¸ë¦¬ê¸€ ë° ë°”ë‹¥ê¸€","custom text pdf; page numbers pdf; date pdf; pdf ë¨¸ë¦¬ê¸€","tool-page","Low overlap risk"
"/ko/tools/heic-to-pdf","heicë¥¼ pdfë¡œ","iphone photos pdf; multiple images pdf; page size pdf; heic ë³€í™˜","tool-page","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/image-to-pdf","image to pdf","convert images to pdf; photo to pdf browser; multiple images to pdf; ì´ë¯¸ì§€ë¥¼ pdfë¡œ","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/invert-colors","ìƒ‰ìƒ ë°˜ì „","dark mode pdf; invert all pdf; preserve images pdf; pdf ìƒ‰ìƒ ë°˜ì „","tool-page","Low overlap risk"
"/ko/tools/jpg-to-pdf","jpg to pdf","convert jpg to pdf; images to pdf; photo to pdf in browser; jpgë¥¼ pdfë¡œ","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/json-to-pdf","jsonì„ pdfë¡œ","formatted output pdf; syntax highlighting pdf; page size pdf; json ë³€í™˜","tool-page","Low overlap risk"
"/ko/tools/linearize-pdf","linearize pdf","fast web view pdf; optimize streaming pdf; batch process pdf; fast web view","tool-page","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/markdown-to-pdf","markdown to pdf","commonmark pdf; gfm pdf; code highlighting pdf; md to pdf","tool-page","Low overlap risk"
"/ko/tools/merge-pdf","merge pdf files","combine pdf files; join pdf documents; merge pdf in browser; pdf ë³‘í•©","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/mobi-to-pdf","mobi to pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convert mobi","tool-page","Low overlap risk"
"/ko/tools/n-up-pdf","n-up pdf","2 up pdf; 4 up pdf; 6 up pdf; multiple pages per sheet","tool-page","Low overlap risk"
"/ko/tools/ocg-manager","pdf layer manager (ocg)","view layers pdf; toggle layers pdf; add layers pdf; pdf layers","tool-page","Low overlap risk"
"/ko/tools/ocr-pdf","ocr pdf","searchable pdf from scan; extract text from scanned pdf; recognize text in pdf; pdf í…ìŠ¤íŠ¸ ì¸ì‹","tool-page","Low overlap risk"
"/ko/tools/organize-pdf","organize pdf pages","reorder pdf pages; delete pdf pages; arrange pdf pages; pdf ì •ë¦¬","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/page-dimensions","page dimensions","analyze size pdf; orientation pdf; units conversion pdf; pdf page size","tool-page","Low overlap risk"
"/ko/tools/page-numbers","íŽ˜ì´ì§€ ë²ˆí˜¸","custom position pdf; custom format pdf; start number pdf; íŽ˜ì´ì§€ ë²ˆí˜¸ ì¶”ê°€","tool-page","Low overlap risk"
"/ko/tools/pdf-booklet","pdf booklet creator","booklet layout pdf; saddle stitch pdf; grid modes pdf; pdf booklet","tool-page","Low overlap risk"
"/ko/tools/pdf-multi-tool","pdf multi tool","all in one pdf tool; pdf editor and organizer; browser pdf workspace; pdf ë©€í‹° ë„êµ¬","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/pdf-reader","pdf reader","page navigation pdf; zoom pdf; rotate pdf; pdf viewer","tool-page","Low overlap risk"
"/ko/tools/pdf-to-bmp","pdfë¥¼ bmpë¡œ","all pages pdf; selected pages pdf; dpi setting pdf; pdfë¥¼ ë¹„íŠ¸ë§µìœ¼ë¡œ ë³€í™˜","tool-page","Low overlap risk"
"/ko/tools/pdf-to-docx","pdf to docx","convert pdf to word; pdf to editable document; pdf to docx browser; pdf word ë³€í™˜","tool-page","Low overlap risk"
"/ko/tools/pdf-to-excel","pdf to excel","extract pdf table to excel; convert pdf tables to xlsx; pdf spreadsheet export; pdf to xlsx","tool-page","Low overlap risk"
"/ko/tools/pdf-to-greyscale","pdfë¥¼ ê·¸ë ˆì´ìŠ¤ì¼€ì¼ë¡œ","convert colors pdf; preserve text pdf; all pages pdf; ê·¸ë ˆì´ìŠ¤ì¼€ì¼ pdf","tool-page","Low overlap risk"
"/ko/tools/pdf-to-jpg","pdf to jpg","convert pdf to image; extract pdf pages as jpg; pdf page to jpg; pdfë¥¼ jpgë¡œ","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/pdf-to-json","pdfë¥¼ jsonìœ¼ë¡œ","extract text pdf; extract metadata pdf; structured output pdf; pdf ë°ì´í„° ì¶”ì¶œ","tool-page","Low overlap risk"
"/ko/tools/pdf-to-markdown","pdf to markdown","extract text pdf; preserve headings pdf; detect lists pdf; convert pdf to md","tool-page","Low overlap risk"
"/ko/tools/pdf-to-pdfa","pdfë¥¼ pdf/aë¡œ ë³€í™˜","pdfa 1b pdf; pdfa 2b pdf; pdfa 3b pdf; pdf pdfa ë³€í™˜","tool-page","Low overlap risk"
"/ko/tools/pdf-to-png","pdf to png","convert pdf to png; save pdf page as png; pdf page to transparent image; pdfë¥¼ pngë¡œ","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/pdf-to-pptx","pdf to powerpoint","preserve layout pdf; editable slides pdf; high quality images pdf; pdf to pptx","tool-page","Low overlap risk"
"/ko/tools/pdf-to-svg","pdf to svg","vector output pdf; scalable quality pdf; page preview pdf; convert pdf to svg","tool-page","Low overlap risk"
"/ko/tools/pdf-to-tiff","pdfë¥¼ tiffë¡œ","all pages pdf; multi page tiff pdf; dpi setting pdf; pdfë¥¼ tiffë¡œ ë³€í™˜","tool-page","Low overlap risk"
"/ko/tools/pdf-to-webp","pdfë¥¼ webpë¡œ","all pages pdf; selected pages pdf; quality setting pdf; pdfë¥¼ webpë¡œ ë³€í™˜","tool-page","Low overlap risk"
"/ko/tools/pdf-to-zip","pdfs to zip","package pdfs pdf; compression pdf; batch process pdf; pdf to zip","tool-page","Low overlap risk"
"/ko/tools/png-to-pdf","pngë¥¼ pdfë¡œ","multiple images pdf; transparency pdf; page size pdf; png ë³€í™˜","tool-page","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/posterize-pdf","posterize pdf","split large page pdf; custom grid pdf; overlap setting pdf; tile pdf","tool-page","Low overlap risk"
"/ko/tools/psd-to-pdf","psd to pdf","multiple files pdf; psd layers pdf; page size pdf; convert psd","tool-page","Low overlap risk"
"/ko/tools/rasterize-pdf","rasterize pdf","dpi control pdf; png jpeg webp pdf pdf; page range pdf; pdf to image","tool-page","Low overlap risk"
"/ko/tools/remove-annotations","ì£¼ì„ ì œê±°","remove comments pdf; remove highlights pdf; remove links pdf; pdf ì£¼ì„ ì œê±°","tool-page","Low overlap risk"
"/ko/tools/remove-blank-pages","ë¹ˆ íŽ˜ì´ì§€ ì œê±°","auto detect pdf; threshold setting pdf; preview pdf; ë¹ˆ íŽ˜ì´ì§€ ì‚­ì œ","tool-page","Low overlap risk"
"/ko/tools/remove-metadata","remove pdf metadata","clean pdf metadata; strip document metadata; pdf privacy cleanup; strip metadata","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/remove-restrictions","remove restrictions","remove password pdf; remove security pdf; unlock pdf pdf; remove pdf restrictions","tool-page","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/repair-pdf","repair pdf file","fix broken pdf; corrupt pdf repair; pdf wont open fix; pdf ë³µêµ¬","tool-page","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/reverse-pages","reverse pages","reverse order pdf; batch process pdf; reverse pdf; flip page order","tool-page","Low overlap risk"
"/ko/tools/rotate-custom","ì‚¬ìš©ìž ì§€ì • ê°ë„ íšŒì „","custom angle pdf; selected pages pdf; preview pdf; pdf ê°ë„ íšŒì „","tool-page","Low overlap risk"
