"URL","page type","primary query","secondary queries","monetization relevance","cannibalization notes"
"/","root-redirect","Locale Redirect","","low","Low overlap risk"
"/_not-found","404","404: This page could not be found.","","low","Low overlap risk"
"/ko/tools/decrypt-pdf","tool-page","decrypt pdf","remove password from pdf; unlock pdf in browser; open protected pdf; pdf ì•”í˜¸ í•´ì œ","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/delete-pages","tool-page","delete pdf pages","remove pages from pdf; delete pages from pdf online; trim pdf pages; pdf íŽ˜ì´ì§€ ì‚­ì œ","high","Low overlap risk"
"/ko/tools/deskew-pdf","tool-page","pdf ê¸°ìš¸ê¸° ë³´ì •","auto straighten pdf; scanned documents pdf; angle detection pdf; pdf ë˜‘ë°”ë¡œ","high","Low overlap risk"
"/ko/tools/digital-sign-pdf","tool-page","digitally sign pdf","certificate sign pdf; x509 pdf signature; sign pdf with certificate; pdf ë””ì§€í„¸ ì„œëª…","high","Low overlap risk"
"/ko/tools/divide-pages","tool-page","divide pages","horizontal split pdf; vertical split pdf; custom divisions pdf; divide pdf pages","high","Low overlap risk"
"/ko/tools/djvu-to-pdf","tool-page","djvuë¥¼ pdfë¡œ ë³€í™˜","preserve formatting pdf; dpi setting pdf; quality setting pdf; djvu pdf ë³€í™˜","high","Low overlap risk"
"/ko/tools/edit-attachments","tool-page","edit attachments","view attachments pdf; remove attachments pdf; rename attachments pdf; manage pdf files","high","Low overlap risk"
"/ko/tools/edit-metadata","tool-page","edit metadata","edit title pdf; edit author pdf; edit subject pdf; edit pdf metadata","high","Low overlap risk"
"/ko/tools/edit-pdf","tool-page","edit pdf in browser","annotate pdf online; add notes to pdf; mark up pdf locally; pdf íŽ¸ì§‘","high","Low overlap risk"
"/ko/tools/email-to-pdf","tool-page","ì´ë©”ì¼ì„ pdfë¡œ","inline images pdf; attachments pdf; cc bcc pdf; ì´ë©”ì¼ pdf ë³€í™˜","high","Low overlap risk"
"/ko/tools/encrypt-pdf","tool-page","encrypt pdf","password protect pdf; secure pdf with password; pdf encryption browser; pdf ì•”í˜¸ ì„¤ì •","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/epub-to-pdf","tool-page","epub to pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convert epub","high","Low overlap risk"
"/ko/tools/extract-attachments","tool-page","extract attachments","extract all pdf; zip output pdf; batch extract pdf; pdf attachments","high","Low overlap risk"
"/ko/tools/extract-images","tool-page","extract images from pdf","extract all images pdf; filter small pdf; download zip pdf; extract pdf images","high","Low overlap risk"
"/ko/tools/extract-pages","tool-page","extract pages from pdf","save selected pdf pages; extract pdf pages into new file; pull pages from pdf; pdf íŽ˜ì´ì§€ ì¶”ì¶œ","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/extract-tables","tool-page","extract tables from pdf","json export pdf; markdown export pdf; csv export pdf; extract tables","high","Low overlap risk"
"/ko/tools/fb2-to-pdf","tool-page","fb2ë¥¼ pdfë¡œ ë³€í™˜","preserve formatting pdf; preserve images pdf; chapter structure pdf; fb2 pdf ë³€í™˜","high","Low overlap risk"
"/ko/tools/find-and-redact","tool-page","redact pdf","remove sensitive text from pdf; pdf redaction tool; find and redact pdf; find and redact","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/fix-page-size","tool-page","fix page size","standardize size pdf; custom size pdf; preserve content pdf; standardize pdf","high","Low overlap risk"
"/ko/tools/flatten-pdf","tool-page","flatten pdf","flatten forms pdf; flatten annotations pdf; non editable pdf; flatten forms","high","Low overlap risk"
"/ko/tools/font-to-outline","tool-page","font to outline","convert fonts pdf; vector paths pdf; compatibility pdf; outline fonts","high","Low overlap risk"
"/ko/tools/form-creator","tool-page","ì–‘ì‹ ìƒì„±","text fields pdf; checkboxes pdf; dropdowns pdf; pdf ì–‘ì‹ ìƒì„±","high","Low overlap risk"
"/ko/tools/form-filler","tool-page","fill pdf form online","fill pdf form in browser; complete pdf form without printing; type into pdf form; pdf ì–‘ì‹ ìž‘ì„±","high","Low overlap risk"
"/ko/tools/grid-combine","tool-page","ê·¸ë¦¬ë“œ ê²°í•© pdf","combine multiple files pdf; grid layout pdf; custom spacing pdf; ê·¸ë¦¬ë“œ ê²°í•©","high","Low overlap risk"
"/ko/tools/header-footer","tool-page","ë¨¸ë¦¬ê¸€ ë° ë°”ë‹¥ê¸€","custom text pdf; page numbers pdf; date pdf; pdf ë¨¸ë¦¬ê¸€","high","Low overlap risk"
"/ko/tools/heic-to-pdf","tool-page","heicë¥¼ pdfë¡œ","iphone photos pdf; multiple images pdf; page size pdf; heic ë³€í™˜","high","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/image-to-pdf","tool-page","image to pdf","convert images to pdf; photo to pdf browser; multiple images to pdf; ì´ë¯¸ì§€ë¥¼ pdfë¡œ","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/invert-colors","tool-page","ìƒ‰ìƒ ë°˜ì „","dark mode pdf; invert all pdf; preserve images pdf; pdf ìƒ‰ìƒ ë°˜ì „","high","Low overlap risk"
"/ko/tools/jpg-to-pdf","tool-page","jpg to pdf","convert jpg to pdf; images to pdf; photo to pdf in browser; jpgë¥¼ pdfë¡œ","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/json-to-pdf","tool-page","jsonì„ pdfë¡œ","formatted output pdf; syntax highlighting pdf; page size pdf; json ë³€í™˜","high","Low overlap risk"
"/ko/tools/linearize-pdf","tool-page","linearize pdf","fast web view pdf; optimize streaming pdf; batch process pdf; fast web view","high","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/markdown-to-pdf","tool-page","markdown to pdf","commonmark pdf; gfm pdf; code highlighting pdf; md to pdf","high","Low overlap risk"
"/ko/tools/merge-pdf","tool-page","merge pdf files","combine pdf files; join pdf documents; merge pdf in browser; pdf ë³‘í•©","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/mobi-to-pdf","tool-page","mobi to pdf","preserve formatting pdf; preserve images pdf; chapter structure pdf; convert mobi","high","Low overlap risk"
"/ko/tools/n-up-pdf","tool-page","n-up pdf","2 up pdf; 4 up pdf; 6 up pdf; multiple pages per sheet","high","Low overlap risk"
"/ko/tools/ocg-manager","tool-page","pdf layer manager (ocg)","view layers pdf; toggle layers pdf; add layers pdf; pdf layers","high","Low overlap risk"
"/ko/tools/ocr-pdf","tool-page","ocr pdf","searchable pdf from scan; extract text from scanned pdf; recognize text in pdf; pdf í…ìŠ¤íŠ¸ ì¸ì‹","high","Low overlap risk"
"/ko/tools/organize-pdf","tool-page","organize pdf pages","reorder pdf pages; delete pdf pages; arrange pdf pages; pdf ì •ë¦¬","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/page-dimensions","tool-page","page dimensions","analyze size pdf; orientation pdf; units conversion pdf; pdf page size","high","Low overlap risk"
"/ko/tools/page-numbers","tool-page","íŽ˜ì´ì§€ ë²ˆí˜¸","custom position pdf; custom format pdf; start number pdf; íŽ˜ì´ì§€ ë²ˆí˜¸ ì¶”ê°€","high","Low overlap risk"
"/ko/tools/pdf-booklet","tool-page","pdf booklet creator","booklet layout pdf; saddle stitch pdf; grid modes pdf; pdf booklet","high","Low overlap risk"
"/ko/tools/pdf-multi-tool","tool-page","pdf multi tool","all in one pdf tool; pdf editor and organizer; browser pdf workspace; pdf ë©€í‹° ë„êµ¬","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/pdf-reader","tool-page","pdf reader","page navigation pdf; zoom pdf; rotate pdf; pdf viewer","high","Low overlap risk"
"/ko/tools/pdf-to-bmp","tool-page","pdfë¥¼ bmpë¡œ","all pages pdf; selected pages pdf; dpi setting pdf; pdfë¥¼ ë¹„íŠ¸ë§µìœ¼ë¡œ ë³€í™˜","high","Low overlap risk"
"/ko/tools/pdf-to-docx","tool-page","pdf to docx","convert pdf to word; pdf to editable document; pdf to docx browser; pdf word ë³€í™˜","high","Low overlap risk"
"/ko/tools/pdf-to-excel","tool-page","pdf to excel","extract pdf table to excel; convert pdf tables to xlsx; pdf spreadsheet export; pdf to xlsx","high","Low overlap risk"
"/ko/tools/pdf-to-greyscale","tool-page","pdfë¥¼ ê·¸ë ˆì´ìŠ¤ì¼€ì¼ë¡œ","convert colors pdf; preserve text pdf; all pages pdf; ê·¸ë ˆì´ìŠ¤ì¼€ì¼ pdf","high","Low overlap risk"
"/ko/tools/pdf-to-jpg","tool-page","pdf to jpg","convert pdf to image; extract pdf pages as jpg; pdf page to jpg; pdfë¥¼ jpgë¡œ","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/pdf-to-json","tool-page","pdfë¥¼ jsonìœ¼ë¡œ","extract text pdf; extract metadata pdf; structured output pdf; pdf ë°ì´í„° ì¶”ì¶œ","high","Low overlap risk"
"/ko/tools/pdf-to-markdown","tool-page","pdf to markdown","extract text pdf; preserve headings pdf; detect lists pdf; convert pdf to md","high","Low overlap risk"
"/ko/tools/pdf-to-pdfa","tool-page","pdfë¥¼ pdf/aë¡œ ë³€í™˜","pdfa 1b pdf; pdfa 2b pdf; pdfa 3b pdf; pdf pdfa ë³€í™˜","high","Low overlap risk"
"/ko/tools/pdf-to-png","tool-page","pdf to png","convert pdf to png; save pdf page as png; pdf page to transparent image; pdfë¥¼ pngë¡œ","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/pdf-to-pptx","tool-page","pdf to powerpoint","preserve layout pdf; editable slides pdf; high quality images pdf; pdf to pptx","high","Low overlap risk"
"/ko/tools/pdf-to-svg","tool-page","pdf to svg","vector output pdf; scalable quality pdf; page preview pdf; convert pdf to svg","high","Low overlap risk"
"/ko/tools/pdf-to-tiff","tool-page","pdfë¥¼ tiffë¡œ","all pages pdf; multi page tiff pdf; dpi setting pdf; pdfë¥¼ tiffë¡œ ë³€í™˜","high","Low overlap risk"
"/ko/tools/pdf-to-webp","tool-page","pdfë¥¼ webpë¡œ","all pages pdf; selected pages pdf; quality setting pdf; pdfë¥¼ webpë¡œ ë³€í™˜","high","Low overlap risk"
"/ko/tools/pdf-to-zip","tool-page","pdfs to zip","package pdfs pdf; compression pdf; batch process pdf; pdf to zip","high","Low overlap risk"
"/ko/tools/png-to-pdf","tool-page","pngë¥¼ pdfë¡œ","multiple images pdf; transparency pdf; page size pdf; png ë³€í™˜","high","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/posterize-pdf","tool-page","posterize pdf","split large page pdf; custom grid pdf; overlap setting pdf; tile pdf","high","Low overlap risk"
"/ko/tools/psd-to-pdf","tool-page","psd to pdf","multiple files pdf; psd layers pdf; page size pdf; convert psd","high","Low overlap risk"
"/ko/tools/rasterize-pdf","tool-page","rasterize pdf","dpi control pdf; png jpeg webp pdf pdf; page range pdf; pdf to image","high","Low overlap risk"
"/ko/tools/remove-annotations","tool-page","ì£¼ì„ ì œê±°","remove comments pdf; remove highlights pdf; remove links pdf; pdf ì£¼ì„ ì œê±°","high","Low overlap risk"
"/ko/tools/remove-blank-pages","tool-page","ë¹ˆ íŽ˜ì´ì§€ ì œê±°","auto detect pdf; threshold setting pdf; preview pdf; ë¹ˆ íŽ˜ì´ì§€ ì‚­ì œ","high","Low overlap risk"
"/ko/tools/remove-metadata","tool-page","remove pdf metadata","clean pdf metadata; strip document metadata; pdf privacy cleanup; strip metadata","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/remove-restrictions","tool-page","remove restrictions","remove password pdf; remove security pdf; unlock pdf pdf; remove pdf restrictions","high","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/repair-pdf","tool-page","repair pdf file","fix broken pdf; corrupt pdf repair; pdf wont open fix; pdf ë³µêµ¬","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/reverse-pages","tool-page","reverse pages","reverse order pdf; batch process pdf; reverse pdf; flip page order","high","Low overlap risk"
"/ko/tools/rotate-custom","tool-page","ì‚¬ìš©ìž ì§€ì • ê°ë„ íšŒì „","custom angle pdf; selected pages pdf; preview pdf; pdf ê°ë„ íšŒì „","high","Low overlap risk"
"/ko/tools/rotate-pdf","tool-page","rotate pdf","90 degree pdf; 180 degree pdf; 270 degree pdf; turn pdf pages","high","Low overlap risk"
"/ko/tools/sanitize-pdf","tool-page","sanitize pdf","remove metadata pdf; remove annotations pdf; remove scripts pdf; clean pdf","high","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/sign-pdf","tool-page","sign pdf in browser","add signature to pdf; draw signature on pdf; pdf signature tool; pdf ì„œëª…","high","Low overlap risk"
"/ko/tools/split-pdf","tool-page","split pdf pages","extract pages from pdf; separate pdf pages; split pdf in browser; pdf ë¶„í•","high","Maintain comparison links and monitor sibling intent overlap."
"/ko/tools/svg-to-pdf","tool-page","svgë¥¼ pdfë¡œ","vector quality pdf; multiple files pdf; page size pdf; svg ë³€í™˜","high","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/table-of-contents","tool-page","ëª©ì°¨","generate toc pdf; from bookmarks pdf; custom style pdf; pdf ëª©ì°¨","high","Low overlap risk"
"/ko/tools/text-color","tool-page","í…ìŠ¤íŠ¸ ìƒ‰ìƒ ë³€ê²½","change text color pdf; all text pdf; selected text pdf; pdf í…ìŠ¤íŠ¸ ìƒ‰ìƒ ë³€ê²½","high","Low overlap risk"
"/ko/tools/tiff-to-pdf","tool-page","tiffë¥¼ pdfë¡œ","multi page tiff pdf; high quality pdf; page size pdf; tiff ë³€í™˜","high","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/txt-to-pdf","tool-page","í…ìŠ¤íŠ¸ë¥¼ pdfë¡œ","font selection pdf; page size pdf; margins pdf; txtë¥¼ pdfë¡œ","high","Low overlap risk"
"/ko/tools/validate-signature","tool-page","ì„œëª… ê²€ì¦","verify signatures pdf; certificate info pdf; integrity check pdf; pdf ì„œëª… ê²€ì¦","high","Low overlap risk"
"/ko/tools/view-metadata","tool-page","view metadata","view properties pdf; view author pdf; view dates pdf; pdf metadata","high","Low overlap risk"
"/ko/tools/webp-to-pdf","tool-page","webpë¥¼ pdfë¡œ","multiple images pdf; page size pdf; quality pdf; webp ë³€í™˜","high","Expand unique query-first copy and dedicated SEO override."
"/ko/tools/xps-to-pdf","tool-page","xps to pdf","preserve layout pdf; high fidelity pdf; vector graphics pdf; convert xps","high","Low overlap risk"
"/ko/workflow","workflow","pdf workflow builder","browser pdf workflow; repeat pdf tasks; client side pdf workflow; OpenToolsKit","low","Low overlap risk"
"/pt","homepage","browser pdf tools","private pdf tools; local pdf tools; pdf tools without upload; OpenToolsKit","medium","Low overlap risk"
"/pt/about","trust-page","about opentoolskit","opentoolskit agpl; browser side file tools; private utility platform; OpenToolsKit","medium","Low overlap risk"
"/pt/contact","trust-page","opentoolskit support","opentoolskit github; opentoolskit source code; agpl source availability; OpenToolsKit","medium","Low overlap risk"
"/pt/faq","trust-page","opentoolskit faq","browser pdf tools faq; pdf privacy faq; local pdf processing questions; OpenToolsKit","medium","Low overlap risk"
"/pt/privacy","trust-page","browser side file processing privacy policy","opentoolskit privacy policy; local pdf processing privacy; pdf tools privacy; OpenToolsKit","medium","Low overlap risk"
"/pt/tools","tools-directory","pdf tool directory","pdf tools list; online pdf tools without upload; browser pdf toolkit; OpenToolsKit","medium","Low overlap risk"
"/pt/tools/add-attachments","tool-page","adicionar anexos","embed files pdf; multiple attachments pdf; any format pdf; anexos pdf","high","Low overlap risk"
"/pt/tools/add-blank-page","tool-page","add blank page","insert position pdf; page size pdf; multiple pages pdf; insert page","high","Low overlap risk"
"/pt/tools/add-stamps","tool-page","adicionar carimbos","image stamps pdf; preset stamps pdf; custom position pdf; carimbo pdf","high","Low overlap risk"
"/pt/tools/add-watermark","tool-page","add watermark to pdf","watermark pdf in browser; add text watermark pdf; add image watermark pdf; add watermark","high","Low overlap risk"
"/pt/tools/alternate-merge","tool-page","mesclagem alternada","alternate pages pdf; preserve bookmarks pdf; custom order pdf; mesclagem alternada pdf","high","Low overlap risk"
